duration,month,hour,day_of_week,user_type
12.26666667,5,17,Thursday,Subscriber
19.76666667,5,17,Thursday,Subscriber
4.166666667,5,17,Thursday,Subscriber
5.916666667,5,17,Thursday,Subscriber
2.816666667,5,17,Thursday,Subscriber
3.4,5,17,Thursday,Subscriber
32.23333333,5,17,Thursday,Subscriber
24.31666667,5,17,Thursday,Subscriber
4.016666667,5,17,Thursday,Subscriber
13.23333333,5,16,Thursday,Subscriber
30.91666667,5,16,Thursday,Customer
22.75,5,16,Thursday,Subscriber
8.85,5,16,Thursday,Subscriber
5.116666667,5,16,Thursday,Subscriber
4.316666667,5,16,Thursday,Subscriber
12.55,5,16,Thursday,Subscriber
18.8,5,16,Thursday,Customer
20.88333333,5,16,Thursday,Subscriber
24.38333333,5,16,Thursday,Customer
5.266666667,5,16,Thursday,Subscriber
4.733333333,5,16,Thursday,Subscriber
19.53333333,5,16,Thursday,Subscriber
8.166666667,5,16,Thursday,Customer
14.55,5,16,Thursday,Subscriber
19.21666667,5,16,Thursday,Subscriber
15.46666667,5,16,Thursday,Subscriber
10.05,5,16,Thursday,Subscriber
6.316666667,5,16,Thursday,Subscriber
12.23333333,5,16,Thursday,Subscriber
43.65,5,16,Thursday,Customer
10.21666667,5,16,Thursday,Subscriber
3.783333333,5,16,Thursday,Subscriber
23.2,5,16,Thursday,Customer
14.36666667,5,16,Thursday,Customer
9.366666667,5,16,Thursday,Subscriber
12.91666667,5,16,Thursday,Subscriber
9.483333333,5,16,Thursday,Subscriber
3.766666667,5,16,Thursday,Subscriber
13.61666667,5,15,Thursday,Subscriber
11.93333333,5,15,Thursday,Subscriber
7.716666667,5,15,Thursday,Subscriber
13.28333333,5,15,Thursday,Customer
15.33333333,5,15,Thursday,Subscriber
7.766666667,5,15,Thursday,Subscriber
7.333333333,5,15,Thursday,Customer
13.91666667,5,15,Thursday,Customer
6.283333333,5,15,Thursday,Subscriber
20.78333333,5,15,Thursday,Subscriber
9.516666667,5,15,Thursday,Subscriber
27.98333333,5,15,Thursday,Subscriber
17.7,5,14,Thursday,Customer
21.58333333,5,14,Thursday,Subscriber
42.95,5,14,Thursday,Customer
11.9,5,14,Thursday,Subscriber
22.46666667,5,14,Thursday,Customer
11.08333333,5,14,Thursday,Subscriber
63.28333333,5,14,Thursday,Customer
25.73333333,5,14,Thursday,Subscriber
12.2,5,14,Thursday,Subscriber
20.11666667,5,14,Thursday,Subscriber
18.75,5,14,Thursday,Customer
7.733333333,5,14,Thursday,Subscriber
25.85,5,14,Thursday,Customer
18.61666667,5,14,Thursday,Subscriber
14.45,5,13,Thursday,Subscriber
4.383333333,5,13,Thursday,Subscriber
6.466666667,5,13,Thursday,Subscriber
4.033333333,5,13,Thursday,Subscriber
9.316666667,5,13,Thursday,Subscriber
9.316666667,5,13,Thursday,Subscriber
8.15,5,13,Thursday,Subscriber
4.716666667,5,13,Thursday,Subscriber
8.65,5,13,Thursday,Subscriber
15.15,5,13,Thursday,Subscriber
23.85,5,13,Thursday,Subscriber
13.55,5,13,Thursday,Subscriber
6.05,5,13,Thursday,Subscriber
4.15,5,13,Thursday,Customer
9.783333333,5,13,Thursday,Subscriber
14.7,5,13,Thursday,Subscriber
9.6,5,13,Thursday,Subscriber
5.816666667,5,13,Thursday,Customer
9.133333333,5,13,Thursday,Subscriber
71.18333333,5,13,Thursday,Customer
27.01666667,5,12,Thursday,Subscriber
30.25,5,12,Thursday,Subscriber
6.4,5,12,Thursday,Subscriber
18.01666667,5,12,Thursday,Subscriber
30.81666667,5,12,Thursday,Customer
118.5666667,5,12,Thursday,Customer
41.58333333,5,12,Thursday,Customer
26.83333333,5,12,Thursday,Customer
13.75,5,12,Thursday,Subscriber
11.78333333,5,12,Thursday,Subscriber
64.46666667,5,12,Thursday,Customer
6.266666667,5,11,Thursday,Subscriber
15.56666667,5,11,Thursday,Subscriber
7.883333333,5,11,Thursday,Subscriber
12.65,5,11,Thursday,Subscriber
16.26666667,5,11,Thursday,Subscriber
25.43333333,5,11,Thursday,Subscriber
13.6,5,11,Thursday,Customer
17.88333333,5,11,Thursday,Customer
6.45,5,11,Thursday,Subscriber
8.416666667,5,11,Thursday,Subscriber
5.6,5,11,Thursday,Subscriber
32.85,5,10,Thursday,Customer
63.88333333,5,10,Thursday,Customer
8.816666667,5,10,Thursday,Subscriber
14.23333333,5,10,Thursday,Subscriber
3.35,5,10,Thursday,Subscriber
7.5,5,10,Thursday,Subscriber
25.75,5,10,Thursday,Customer
58.71666667,5,10,Thursday,Customer
7.533333333,5,9,Thursday,Subscriber
8.266666667,5,9,Thursday,Subscriber
18.5,5,9,Thursday,Subscriber
9.733333333,5,9,Thursday,Subscriber
7.083333333,5,9,Thursday,Subscriber
5.533333333,5,9,Thursday,Subscriber
5.316666667,5,9,Thursday,Subscriber
21.78333333,5,9,Thursday,Subscriber
17.13333333,5,9,Thursday,Subscriber
4.55,5,9,Thursday,Subscriber
6.7,5,8,Thursday,Subscriber
9.716666667,5,8,Thursday,Subscriber
12.88333333,5,8,Thursday,Subscriber
10.26666667,5,8,Thursday,Subscriber
16.78333333,5,8,Thursday,Subscriber
4.166666667,5,8,Thursday,Subscriber
16.68333333,5,8,Thursday,Subscriber
7.9,5,8,Thursday,Subscriber
10.25,5,8,Thursday,Subscriber
6.316666667,5,8,Thursday,Subscriber
6.1,5,8,Thursday,Subscriber
6.766666667,5,8,Thursday,Subscriber
14.7,5,8,Thursday,Subscriber
16.76666667,5,8,Thursday,Subscriber
4.65,5,8,Thursday,Subscriber
13.38333333,5,8,Thursday,Subscriber
10.3,5,8,Thursday,Subscriber
16.4,5,8,Thursday,Subscriber
4.35,5,8,Thursday,Subscriber
6.433333333,5,8,Thursday,Subscriber
11.5,5,8,Thursday,Subscriber
6.916666667,5,8,Thursday,Subscriber
12.51666667,5,8,Thursday,Subscriber
7.416666667,5,8,Thursday,Subscriber
16.03333333,5,8,Thursday,Subscriber
6.383333333,5,7,Thursday,Subscriber
10.35,5,7,Thursday,Subscriber
5.016666667,5,7,Thursday,Subscriber
4.216666667,5,7,Thursday,Subscriber
5.6,5,7,Thursday,Subscriber
5.966666667,5,7,Thursday,Subscriber
4.333333333,5,7,Thursday,Subscriber
6.483333333,5,7,Thursday,Subscriber
11.26666667,5,7,Thursday,Subscriber
9.033333333,5,7,Thursday,Subscriber
8.85,5,7,Thursday,Subscriber
24.4,5,7,Thursday,Subscriber
15.91666667,5,7,Thursday,Subscriber
2.983333333,5,7,Thursday,Subscriber
6.8,5,7,Thursday,Subscriber
4.266666667,5,7,Thursday,Subscriber
14.6,5,7,Thursday,Subscriber
19.48333333,5,7,Thursday,Subscriber
21.56666667,5,7,Thursday,Subscriber
17.1,5,7,Thursday,Subscriber
22.15,5,7,Thursday,Subscriber
13.53333333,5,7,Thursday,Subscriber
14.43333333,5,7,Thursday,Subscriber
8.766666667,5,7,Thursday,Subscriber
6.983333333,5,7,Thursday,Subscriber
10.45,5,6,Thursday,Subscriber
4.4,5,6,Thursday,Subscriber
8.9,5,6,Thursday,Subscriber
5.566666667,5,6,Thursday,Subscriber
5.016666667,5,6,Thursday,Subscriber
7.183333333,5,6,Thursday,Subscriber
4.9,5,6,Thursday,Subscriber
10.38333333,5,6,Thursday,Subscriber
35.28333333,5,5,Thursday,Subscriber
12.95,5,5,Thursday,Subscriber
14.96666667,5,5,Thursday,Subscriber
11.56666667,5,5,Thursday,Customer
15.06666667,5,5,Thursday,Subscriber
13.18333333,5,5,Thursday,Subscriber
52.81666667,5,5,Thursday,Subscriber
8.183333333,5,5,Thursday,Subscriber
15.65,5,5,Thursday,Subscriber
9.9,5,22,Wednesday,Subscriber
32.25,5,21,Wednesday,Subscriber
6.683333333,5,21,Wednesday,Subscriber
11.36666667,5,20,Wednesday,Subscriber
26.93333333,5,20,Wednesday,Subscriber
33.21666667,5,20,Wednesday,Subscriber
7.85,5,20,Wednesday,Customer
7.6,5,20,Wednesday,Subscriber
16.45,5,20,Wednesday,Subscriber
28.63333333,5,19,Wednesday,Subscriber
10.66666667,5,19,Wednesday,Subscriber
15.16666667,5,19,Wednesday,Subscriber
13.13333333,5,19,Wednesday,Subscriber
15.73333333,5,19,Wednesday,Subscriber
10.05,5,19,Wednesday,Subscriber
13.56666667,5,19,Wednesday,Subscriber
17.28333333,5,19,Wednesday,Subscriber
5.816666667,5,19,Wednesday,Subscriber
17.85,5,19,Wednesday,Customer
7.383333333,5,19,Wednesday,Subscriber
4.4,5,19,Wednesday,Subscriber
18.8,5,19,Wednesday,Subscriber
3.916666667,5,19,Wednesday,Subscriber
5.666666667,5,19,Wednesday,Subscriber
16.96666667,5,19,Wednesday,Subscriber
6.683333333,5,18,Wednesday,Subscriber
5.483333333,5,18,Wednesday,Subscriber
28.01666667,5,18,Wednesday,Customer
3.466666667,5,18,Wednesday,Subscriber
13.68333333,5,18,Wednesday,Subscriber
17.6,5,18,Wednesday,Subscriber
15.35,5,18,Wednesday,Subscriber
5.566666667,5,18,Wednesday,Subscriber
12.15,5,18,Wednesday,Subscriber
10.45,5,18,Wednesday,Subscriber
2.716666667,5,18,Wednesday,Subscriber
5.083333333,5,18,Wednesday,Subscriber
4.616666667,5,18,Wednesday,Subscriber
3.583333333,5,18,Wednesday,Subscriber
14.6,5,18,Wednesday,Subscriber
13.83333333,5,18,Wednesday,Subscriber
9,5,18,Wednesday,Subscriber
5.333333333,5,18,Wednesday,Subscriber
17.21666667,5,18,Wednesday,Subscriber
4.25,5,18,Wednesday,Subscriber
24.43333333,5,18,Wednesday,Customer
21.31666667,5,18,Wednesday,Subscriber
7.733333333,5,18,Wednesday,Subscriber
14.03333333,5,18,Wednesday,Subscriber
15.36666667,5,18,Wednesday,Customer
10.06666667,5,18,Wednesday,Subscriber
7.25,5,18,Wednesday,Subscriber
25,5,17,Wednesday,Subscriber
23.5,5,17,Wednesday,Subscriber
9.35,5,17,Wednesday,Subscriber
11.66666667,5,17,Wednesday,Subscriber
14.11666667,5,17,Wednesday,Customer
4.2,5,17,Wednesday,Subscriber
2.783333333,5,17,Wednesday,Subscriber
4.516666667,5,17,Wednesday,Subscriber
7.883333333,5,17,Wednesday,Subscriber
9.216666667,5,17,Wednesday,Subscriber
19.61666667,5,17,Wednesday,Subscriber
5.983333333,5,17,Wednesday,Subscriber
7.216666667,5,17,Wednesday,Subscriber
20.35,5,17,Wednesday,Subscriber
27.16666667,5,17,Wednesday,Customer
4.883333333,5,17,Wednesday,Subscriber
14.11666667,5,17,Wednesday,Subscriber
12.95,5,17,Wednesday,Subscriber
10.2,5,17,Wednesday,Subscriber
7.616666667,5,17,Wednesday,Subscriber
19.3,5,17,Wednesday,Customer
7.533333333,5,17,Wednesday,Customer
7.7,5,17,Wednesday,Subscriber
4.483333333,5,17,Wednesday,Subscriber
29.75,5,17,Wednesday,Subscriber
7.716666667,5,17,Wednesday,Subscriber
10.06666667,5,17,Wednesday,Subscriber
18.65,5,17,Wednesday,Subscriber
19.53333333,5,17,Wednesday,Subscriber
20.31666667,5,17,Wednesday,Subscriber
13.31666667,5,17,Wednesday,Subscriber
14.95,5,17,Wednesday,Subscriber
6.133333333,5,17,Wednesday,Subscriber
10.41666667,5,17,Wednesday,Subscriber
9.483333333,5,17,Wednesday,Subscriber
8.416666667,5,17,Wednesday,Subscriber
4.6,5,16,Wednesday,Subscriber
30.26666667,5,16,Wednesday,Subscriber
3.066666667,5,16,Wednesday,Subscriber
11.55,5,16,Wednesday,Subscriber
11.21666667,5,16,Wednesday,Subscriber
12.48333333,5,16,Wednesday,Subscriber
17.9,5,16,Wednesday,Subscriber
4.4,5,16,Wednesday,Subscriber
11.43333333,5,16,Wednesday,Subscriber
6.016666667,5,16,Wednesday,Subscriber
25.45,5,16,Wednesday,Subscriber
17.7,5,16,Wednesday,Subscriber
9.3,5,16,Wednesday,Subscriber
7.1,5,16,Wednesday,Subscriber
9.233333333,5,16,Wednesday,Subscriber
11.86666667,5,16,Wednesday,Subscriber
39.81666667,5,16,Wednesday,Customer
19.98333333,5,15,Wednesday,Subscriber
8.166666667,5,15,Wednesday,Subscriber
3.016666667,5,15,Wednesday,Subscriber
17.16666667,5,15,Wednesday,Subscriber
4.966666667,5,15,Wednesday,Subscriber
34.75,5,15,Wednesday,Customer
10.08333333,5,15,Wednesday,Subscriber
3.633333333,5,15,Wednesday,Subscriber
1219.75,5,15,Wednesday,Subscriber
3.2,5,15,Wednesday,Subscriber
10.61666667,5,15,Wednesday,Subscriber
4.683333333,5,14,Wednesday,Subscriber
23.08333333,5,14,Wednesday,Customer
4.633333333,5,14,Wednesday,Subscriber
10.8,5,14,Wednesday,Subscriber
13.83333333,5,14,Wednesday,Subscriber
12.36666667,5,14,Wednesday,Subscriber
7.6,5,13,Wednesday,Subscriber
12.68333333,5,13,Wednesday,Subscriber
5.65,5,13,Wednesday,Subscriber
17.28333333,5,13,Wednesday,Subscriber
3.166666667,5,13,Wednesday,Subscriber
16.6,5,13,Wednesday,Customer
15.78333333,5,13,Wednesday,Subscriber
5.183333333,5,12,Wednesday,Subscriber
15.98333333,5,12,Wednesday,Subscriber
6.25,5,12,Wednesday,Subscriber
9.1,5,12,Wednesday,Subscriber
5.1,5,12,Wednesday,Subscriber
4.966666667,5,12,Wednesday,Subscriber
11.45,5,11,Wednesday,Subscriber
9.966666667,5,11,Wednesday,Customer
14.96666667,5,11,Wednesday,Subscriber
15.11666667,5,11,Wednesday,Subscriber
15.98333333,5,11,Wednesday,Subscriber
18.28333333,5,11,Wednesday,Subscriber
11.86666667,5,11,Wednesday,Subscriber
7.133333333,5,11,Wednesday,Subscriber
15.28333333,5,11,Wednesday,Subscriber
12.26666667,5,11,Wednesday,Subscriber
7.333333333,5,11,Wednesday,Subscriber
4.733333333,5,10,Wednesday,Subscriber
2.5,5,10,Wednesday,Subscriber
2.616666667,5,10,Wednesday,Subscriber
7.216666667,5,10,Wednesday,Subscriber
24,5,9,Wednesday,Subscriber
14.58333333,5,9,Wednesday,Customer
12.63333333,5,9,Wednesday,Subscriber
18.13333333,5,9,Wednesday,Subscriber
6.866666667,5,9,Wednesday,Subscriber
27.66666667,5,9,Wednesday,Subscriber
10.35,5,9,Wednesday,Subscriber
7.166666667,5,9,Wednesday,Subscriber
10.5,5,8,Wednesday,Subscriber
8.316666667,5,8,Wednesday,Subscriber
4.1,5,8,Wednesday,Subscriber
18.48333333,5,8,Wednesday,Subscriber
15.51666667,5,8,Wednesday,Subscriber
7.533333333,5,8,Wednesday,Subscriber
4.783333333,5,8,Wednesday,Subscriber
10.53333333,5,8,Wednesday,Subscriber
14.18333333,5,8,Wednesday,Subscriber
4.3,5,8,Wednesday,Subscriber
17.78333333,5,8,Wednesday,Subscriber
128.45,5,8,Wednesday,Subscriber
4.816666667,5,8,Wednesday,Subscriber
8.183333333,5,8,Wednesday,Customer
13.86666667,5,8,Wednesday,Subscriber
9.633333333,5,8,Wednesday,Subscriber
10.51666667,5,8,Wednesday,Subscriber
8.516666667,5,8,Wednesday,Subscriber
9.95,5,8,Wednesday,Subscriber
6.566666667,5,8,Wednesday,Subscriber
3.466666667,5,8,Wednesday,Subscriber
2.233333333,5,8,Wednesday,Subscriber
14.53333333,5,7,Wednesday,Subscriber
14.48333333,5,7,Wednesday,Subscriber
1.983333333,5,7,Wednesday,Subscriber
11.36666667,5,7,Wednesday,Subscriber
10.48333333,5,7,Wednesday,Subscriber
3.683333333,5,7,Wednesday,Subscriber
1.7,5,7,Wednesday,Subscriber
6.533333333,5,7,Wednesday,Subscriber
6.45,5,7,Wednesday,Subscriber
5.983333333,5,7,Wednesday,Subscriber
14.75,5,7,Wednesday,Subscriber
5.516666667,5,7,Wednesday,Subscriber
5.366666667,5,7,Wednesday,Subscriber
5.8,5,7,Wednesday,Subscriber
21,5,7,Wednesday,Subscriber
12.53333333,5,7,Wednesday,Subscriber
8.133333333,5,7,Wednesday,Subscriber
30.1,5,7,Wednesday,Subscriber
8.8,5,7,Wednesday,Subscriber
14.43333333,5,7,Wednesday,Subscriber
10.98333333,5,6,Wednesday,Subscriber
3.516666667,5,6,Wednesday,Subscriber
19.31666667,5,6,Wednesday,Subscriber
12.03333333,5,6,Wednesday,Subscriber
8.3,5,6,Wednesday,Subscriber
9.516666667,5,6,Wednesday,Subscriber
1.95,5,6,Wednesday,Subscriber
10.51666667,5,6,Wednesday,Subscriber
3.083333333,5,5,Wednesday,Subscriber
4.75,5,5,Wednesday,Subscriber
2.3,5,4,Wednesday,Subscriber
9.966666667,5,1,Wednesday,Subscriber
1.866666667,5,0,Wednesday,Subscriber
7.166666667,5,23,Tuesday,Subscriber
3.033333333,5,23,Tuesday,Subscriber
19.05,5,23,Tuesday,Subscriber
6.866666667,5,22,Tuesday,Subscriber
25.13333333,5,22,Tuesday,Subscriber
5.283333333,5,22,Tuesday,Subscriber
6.466666667,5,22,Tuesday,Subscriber
16.3,5,21,Tuesday,Customer
14.7,5,21,Tuesday,Subscriber
9.016666667,5,21,Tuesday,Subscriber
7.483333333,5,21,Tuesday,Subscriber
13.51666667,5,21,Tuesday,Subscriber
15.21666667,5,20,Tuesday,Customer
9.633333333,5,20,Tuesday,Subscriber
11.4,5,20,Tuesday,Subscriber
10.31666667,5,20,Tuesday,Subscriber
8.05,5,20,Tuesday,Subscriber
7.45,5,19,Tuesday,Subscriber
15.1,5,19,Tuesday,Subscriber
5.85,5,19,Tuesday,Subscriber
14,5,19,Tuesday,Subscriber
4.433333333,5,19,Tuesday,Subscriber
3.516666667,5,19,Tuesday,Subscriber
8.433333333,5,19,Tuesday,Subscriber
6.533333333,5,19,Tuesday,Subscriber
6.6,5,19,Tuesday,Subscriber
3.766666667,5,19,Tuesday,Subscriber
49.71666667,5,19,Tuesday,Customer
17.06666667,5,19,Tuesday,Subscriber
9.433333333,5,19,Tuesday,Subscriber
14.5,5,19,Tuesday,Subscriber
15.9,5,19,Tuesday,Customer
7.733333333,5,19,Tuesday,Subscriber
22.98333333,5,19,Tuesday,Subscriber
7.216666667,5,19,Tuesday,Subscriber
6.35,5,18,Tuesday,Subscriber
16.16666667,5,18,Tuesday,Subscriber
4.833333333,5,18,Tuesday,Subscriber
10.85,5,18,Tuesday,Subscriber
6.983333333,5,18,Tuesday,Subscriber
5.783333333,5,18,Tuesday,Subscriber
31.41666667,5,18,Tuesday,Subscriber
15.58333333,5,18,Tuesday,Subscriber
13.15,5,18,Tuesday,Subscriber
1.566666667,5,18,Tuesday,Subscriber
6,5,18,Tuesday,Subscriber
13.53333333,5,18,Tuesday,Subscriber
7.083333333,5,18,Tuesday,Subscriber
25.13333333,5,18,Tuesday,Subscriber
3.15,5,18,Tuesday,Subscriber
22.18333333,5,18,Tuesday,Subscriber
7.266666667,5,18,Tuesday,Subscriber
9.933333333,5,18,Tuesday,Subscriber
10.9,5,18,Tuesday,Subscriber
10.55,5,18,Tuesday,Subscriber
14.11666667,5,18,Tuesday,Subscriber
13.46666667,5,17,Tuesday,Subscriber
15.91666667,5,17,Tuesday,Subscriber
15.3,5,17,Tuesday,Subscriber
4.933333333,5,17,Tuesday,Subscriber
11.53333333,5,17,Tuesday,Subscriber
6.8,5,17,Tuesday,Subscriber
4.666666667,5,17,Tuesday,Subscriber
25.78333333,5,17,Tuesday,Subscriber
28.45,5,17,Tuesday,Subscriber
8.833333333,5,17,Tuesday,Subscriber
5.95,5,17,Tuesday,Subscriber
12.28333333,5,17,Tuesday,Subscriber
14.96666667,5,17,Tuesday,Subscriber
11.63333333,5,17,Tuesday,Subscriber
12.18333333,5,17,Tuesday,Subscriber
11.01666667,5,17,Tuesday,Subscriber
5.016666667,5,17,Tuesday,Subscriber
15.01666667,5,17,Tuesday,Subscriber
11.16666667,5,17,Tuesday,Subscriber
5.716666667,5,17,Tuesday,Subscriber
4.266666667,5,17,Tuesday,Subscriber
8.433333333,5,17,Tuesday,Subscriber
4.3,5,17,Tuesday,Subscriber
6.966666667,5,17,Tuesday,Subscriber
6.833333333,5,16,Tuesday,Subscriber
6.133333333,5,16,Tuesday,Subscriber
7.6,5,16,Tuesday,Subscriber
2.933333333,5,16,Tuesday,Subscriber
4.616666667,5,16,Tuesday,Subscriber
4.133333333,5,16,Tuesday,Subscriber
5.2,5,16,Tuesday,Subscriber
17.41666667,5,16,Tuesday,Subscriber
35.76666667,5,16,Tuesday,Customer
3.033333333,5,16,Tuesday,Subscriber
17.45,5,16,Tuesday,Customer
9.7,5,16,Tuesday,Subscriber
17.58333333,5,16,Tuesday,Subscriber
15.95,5,16,Tuesday,Subscriber
33.88333333,5,16,Tuesday,Customer
3.3,5,16,Tuesday,Subscriber
11.78333333,5,16,Tuesday,Subscriber
7.35,5,16,Tuesday,Subscriber
4.3,5,16,Tuesday,Subscriber
17.93333333,5,16,Tuesday,Customer
6.783333333,5,16,Tuesday,Subscriber
12.48333333,5,16,Tuesday,Subscriber
11.6,5,15,Tuesday,Subscriber
6.4,5,15,Tuesday,Subscriber
10.15,5,15,Tuesday,Subscriber
3.933333333,5,15,Tuesday,Subscriber
10.83333333,5,15,Tuesday,Subscriber
9.5,5,14,Tuesday,Subscriber
14.26666667,5,14,Tuesday,Subscriber
20.1,5,14,Tuesday,Customer
11.6,5,14,Tuesday,Subscriber
12.76666667,5,14,Tuesday,Subscriber
7.933333333,5,14,Tuesday,Subscriber
2.083333333,5,14,Tuesday,Subscriber
21.08333333,5,14,Tuesday,Subscriber
13.68333333,5,14,Tuesday,Subscriber
7.916666667,5,13,Tuesday,Subscriber
7.883333333,5,13,Tuesday,Subscriber
8.966666667,5,13,Tuesday,Subscriber
3.05,5,13,Tuesday,Subscriber
2.966666667,5,13,Tuesday,Subscriber
5.016666667,5,13,Tuesday,Subscriber
14.3,5,13,Tuesday,Subscriber
12.73333333,5,13,Tuesday,Subscriber
16.38333333,5,13,Tuesday,Subscriber
7.55,5,13,Tuesday,Subscriber
16.93333333,5,13,Tuesday,Subscriber
5.933333333,5,13,Tuesday,Subscriber
1.9,5,13,Tuesday,Subscriber
5.683333333,5,12,Tuesday,Subscriber
9.616666667,5,12,Tuesday,Customer
14.41666667,5,12,Tuesday,Subscriber
9.383333333,5,12,Tuesday,Subscriber
8.533333333,5,12,Tuesday,Subscriber
16.06666667,5,12,Tuesday,Subscriber
2.216666667,5,12,Tuesday,Subscriber
5.266666667,5,12,Tuesday,Subscriber
32.71666667,5,12,Tuesday,Customer
3.916666667,5,12,Tuesday,Subscriber
24.18333333,5,11,Tuesday,Subscriber
6.85,5,11,Tuesday,Subscriber
10.21666667,5,11,Tuesday,Subscriber
13.61666667,5,11,Tuesday,Subscriber
22.76666667,5,11,Tuesday,Customer
4.816666667,5,11,Tuesday,Subscriber
5.65,5,11,Tuesday,Subscriber
15.88333333,5,11,Tuesday,Customer
17.75,5,11,Tuesday,Subscriber
21.55,5,10,Tuesday,Customer
5.333333333,5,10,Tuesday,Subscriber
4.333333333,5,9,Tuesday,Subscriber
17.76666667,5,9,Tuesday,Subscriber
9.733333333,5,9,Tuesday,Subscriber
13.38333333,5,9,Tuesday,Subscriber
1.933333333,5,9,Tuesday,Subscriber
15.95,5,9,Tuesday,Subscriber
6.8,5,9,Tuesday,Subscriber
8.3,5,9,Tuesday,Subscriber
5.633333333,5,9,Tuesday,Subscriber
17.91666667,5,8,Tuesday,Subscriber
7.85,5,8,Tuesday,Subscriber
3.433333333,5,8,Tuesday,Subscriber
18.55,5,8,Tuesday,Subscriber
11.25,5,8,Tuesday,Subscriber
6.866666667,5,8,Tuesday,Subscriber
2.833333333,5,8,Tuesday,Subscriber
5.3,5,8,Tuesday,Subscriber
5,5,8,Tuesday,Subscriber
3.583333333,5,8,Tuesday,Subscriber
12.18333333,5,8,Tuesday,Subscriber
10,5,8,Tuesday,Subscriber
18.75,5,7,Tuesday,Subscriber
14.31666667,5,7,Tuesday,Subscriber
6.9,5,7,Tuesday,Subscriber
5.6,5,7,Tuesday,Subscriber
6.716666667,5,7,Tuesday,Subscriber
3.55,5,7,Tuesday,Subscriber
5.75,5,7,Tuesday,Subscriber
14.35,5,7,Tuesday,Subscriber
13.65,5,7,Tuesday,Subscriber
29.9,5,7,Tuesday,Subscriber
13.86666667,5,6,Tuesday,Subscriber
32.35,5,6,Tuesday,Subscriber
13.35,5,6,Tuesday,Subscriber
9.8,5,6,Tuesday,Subscriber
1.9,5,6,Tuesday,Subscriber
23.58333333,5,6,Tuesday,Subscriber
6.366666667,5,6,Tuesday,Subscriber
10.6,5,6,Tuesday,Subscriber
21.43333333,5,0,Tuesday,Customer
15.98333333,5,23,Monday,Subscriber
4.5,5,23,Monday,Subscriber
8,5,23,Monday,Subscriber
5.383333333,5,23,Monday,Subscriber
17.88333333,5,22,Monday,Subscriber
22.63333333,5,21,Monday,Subscriber
24.15,5,20,Monday,Subscriber
15.45,5,20,Monday,Subscriber
7.05,5,20,Monday,Subscriber
3.666666667,5,20,Monday,Subscriber
9.816666667,5,20,Monday,Customer
29.13333333,5,19,Monday,Subscriber
24.16666667,5,19,Monday,Subscriber
12.91666667,5,19,Monday,Subscriber
5.716666667,5,19,Monday,Customer
14.28333333,5,19,Monday,Subscriber
13.41666667,5,19,Monday,Subscriber
3.3,5,19,Monday,Subscriber
5.55,5,19,Monday,Subscriber
28.98333333,5,19,Monday,Customer
19.41666667,5,19,Monday,Subscriber
4.25,5,19,Monday,Subscriber
6.683333333,5,19,Monday,Subscriber
8,5,19,Monday,Subscriber
19.46666667,5,19,Monday,Subscriber
12,5,19,Monday,Subscriber
28.73333333,5,18,Monday,Customer
7.666666667,5,18,Monday,Subscriber
18.16666667,5,18,Monday,Subscriber
23.43333333,5,18,Monday,Subscriber
2.783333333,5,18,Monday,Subscriber
18.15,5,18,Monday,Subscriber
8.266666667,5,18,Monday,Subscriber
25.86666667,5,18,Monday,Subscriber
18.55,5,18,Monday,Subscriber
4.783333333,5,18,Monday,Subscriber
3.016666667,5,18,Monday,Subscriber
4.516666667,5,18,Monday,Subscriber
2.933333333,5,18,Monday,Subscriber
11.1,5,18,Monday,Subscriber
31.75,5,18,Monday,Subscriber
11.73333333,5,18,Monday,Subscriber
12.6,5,18,Monday,Subscriber
22.23333333,5,18,Monday,Subscriber
11.35,5,18,Monday,Subscriber
22.16666667,5,18,Monday,Subscriber
6.166666667,5,18,Monday,Subscriber
8.283333333,5,18,Monday,Subscriber
27.78333333,5,17,Monday,Subscriber
2.9,5,17,Monday,Subscriber
62.41666667,5,17,Monday,Subscriber
7.883333333,5,17,Monday,Subscriber
20.73333333,5,17,Monday,Subscriber
11.96666667,5,17,Monday,Subscriber
4.7,5,17,Monday,Subscriber
5.75,5,17,Monday,Subscriber
12.43333333,5,17,Monday,Subscriber
3.966666667,5,17,Monday,Subscriber
23.9,5,17,Monday,Subscriber
21.35,5,17,Monday,Subscriber
7.766666667,5,17,Monday,Customer
9.566666667,5,17,Monday,Subscriber
28.3,5,17,Monday,Customer
14.45,5,17,Monday,Subscriber
3.4,5,17,Monday,Subscriber
11.55,5,17,Monday,Subscriber
13.46666667,5,17,Monday,Subscriber
22.61666667,5,17,Monday,Subscriber
2.25,5,17,Monday,Subscriber
4.5,5,17,Monday,Subscriber
21.71666667,5,17,Monday,Customer
10.7,5,17,Monday,Customer
4.466666667,5,17,Monday,Subscriber
19.4,5,17,Monday,Subscriber
17.3,5,17,Monday,Customer
7.566666667,5,17,Monday,Subscriber
35.43333333,5,17,Monday,Subscriber
20.03333333,5,17,Monday,Subscriber
11.81666667,5,17,Monday,Subscriber
18.48333333,5,17,Monday,Subscriber
21.13333333,5,17,Monday,Subscriber
9.766666667,5,17,Monday,Customer
66.3,5,17,Monday,Customer
14.75,5,17,Monday,Subscriber
5.383333333,5,16,Monday,Subscriber
16.5,5,16,Monday,Customer
